,Truth,ASR_Predict,asr_acc,asr_wer,right_word
763,給我們分派的任務我們來,所們分牌人來,0.272727272727273,0.727272727272727,"['們分', '來', '']"
764,這個考試算及格喔,考試在計道,0.25,0.75,"['考試', '']"
765,我想請問一下喔,我像起問一下,0.571428571428571,0.428571428571429,"['我', '問一下', '']"
766,那配合中央來做,配合中來者,0.571428571428571,0.428571428571429,"['配合中', '來', '']"
767,動線如何做,現模作,0,1,['']
768,那麼一這些單位他有沒有在一級疫的時候他的應變措施是甚麼,你個就些單位他有沒有在一級防疫的時候他的一面措施是什麼,0.740740740740741,0.296296296296296,"['些單位他有沒有在一級', '疫的時候他的', '措施是', '麼', '']"
769,什麼叫持續營運的計畫就是當這個疫情擴大到可能社區感染的時候,想要持續人的計劃就兜著一經擴大到可的設計代的時候好,0.413793103448276,0.620689655172414,"['持續', '的計', '就', '擴大到可', '的時候', '']"
770,天然氣然後電力客運其實都有,氣喔聊電地保客運其是都有好,0.538461538461538,0.615384615384615,"['氣', '電', '客運其', '都有', '']"
771,針對這個天然氣還有這些能源的這些,針對而這個界且啊最些的員的這些,0.5,0.5625,"['針對', '這個', '些', '的這些', '']"
772,跟退輔會相關的這個事業裡面,跟這不會以相關的這個的事業料,0.692307692307692,0.461538461538462,"['跟', '會', '相關的這個', '事業', '']"
773,對不起我必須說這不是正確答案,有且必須所就不是政確答案這券打謝要,0.5,0.857142857142857,"['必須', '不是', '確答案', '']"
774,其實各個投資事業都已經召開了內部的應變小組,實時各個都資是都已經找開內部的應對小組,0.666666666666667,0.380952380952381,"['實', '各個', '資', '都已經', '開', '內部的應', '小組', '']"
775,開設的時候這些單位應該要做的應變作為是甚麼,開射的時候這些單位應表作裡變做了是什麼,0.571428571428571,0.428571428571429,"['開', '的時候這些單位應', '作', '是', '麼', '']"
776,他是自行的就是配合整個疫情升高做自行的管制,而是自行的支配合的的一起睡要做自行的管制,0.571428571428571,0.428571428571429,"['是自行的', '配合', '做自行的管制', '']"
777,那相關的這一些特別是客運公司天然氣公司,的相關的最些特別是可以中時界機公室,0.421052631578947,0.578947368421053,"['相關的', '些特別是', '公', '']"
778,內部也都把相關的這個應變措施也都提升了,未部有都把相關的這個應對措施有都提升了,0.789473684210526,0.210526315789474,"['部', '都把相關的這個應', '措施', '都提升了', '']"
779,在第一級開設的時候必須要能夠協調榮民醫療,在地級拍攝的摔不下那個協調融民療,0.35,0.65,"['在', '級', '的', '協調', '民', '療', '']"
780,與這個社區傳染的狀況是能夠構共存的,預這的社區全北個較況五滾存的,0.352941176470588,0.647058823529412,"['這', '社區', '況', '存的', '']"
781,客運這些電力通通都是必須要能夠,客運跑這些對比通能就是不須要能夠,0.666666666666667,0.4,"['客運', '這些', '通', '是', '須要能夠', '']"
782,都要能夠準備好持續營運的計畫,東要能夠準備好持續營運的計畫,0.928571428571429,0.071428571428572,"['要能夠準備好持續營運的計畫', '']"
783,目前就因為我們目前是跟大眾接觸,的目城鎮用了的目前是跟大眾接楚,0.533333333333333,0.533333333333333,"['目', '目前是跟大眾接', '']"
784,針對的主要還是接觸面的這一些員工,針對的主要還是接觸內的真星勇隊,0.625,0.375,"['針對的主要還是接觸', '的', '']"
785,他的相關的防疫自我防疫措施為主,他的相關的防疫陣我的房疫措施為主,0.866666666666667,0.2,"['他的相關的防疫', '我', '疫措施為主', '']"
786,隨著政府的提高的這個升級,誰的政府的提高的這個升級,0.833333333333333,0.166666666666667,"['政府的提高的這個升級', '']"
787,要有持續營運的計畫,有實許營運的計畫,0.666666666666667,0.333333333333333,"['有', '營運的計畫', '']"
788,病床的調度以及支援,其病場的調度及資源素,0.555555555555556,0.666666666666667,"['病', '的調度', '及', '']"
789,針對現在一級防疫開設,針對現在一級防一開測,0.8,0.2,"['針對現在一級防', '開', '']"
790,跟退輔會相關的一些單位,跟對我會相關的接單位,0.636363636363636,0.363636363636364,"['跟', '會相關的', '單位', '']"
791,設施國營企業的設施,設施好管期業的設施喔,0.666666666666667,0.444444444444444,"['設施', '業的設施', '']"
792,疫情會大到甚麼程度我們不知道,必協會達到什麼相動不知道,0.428571428571429,0.571428571428571,"['會', '到', '麼', '不知道', '']"
793,能源天然氣,人員居然氣,0.4,0.6,"['然氣', '']"
794,所以現在他們都是屬於,最現在他們都是屬於,0.8,0.2,"['現在他們都是屬於', '']"
795,那我這邊要請問,老就要請問好,0.428571428571429,0.714285714285714,"['要請問', '']"
796,但是管制的密度頻率,在是管制的密度頻率,0.888888888888889,0.111111111111111,"['是管制的密度頻率', '']"
797,好所以說我這邊必須要,好是中知對下,0.1,0.9,"['好', '']"
798,提醒退輔會,提醒拆股會好,0.6,0.6,"['提醒', '會', '']"
799,跟委員報告,更文報道,0.2,0.8,"['報', '']"
800,你們可以看到這個是你們在一百零六年的時候所自己提出來的一個,對變到這個是你們的一百零六點的時候者自己提出來的一個,0.724137931034483,0.275862068965517,"['到這個是你們', '一百零六', '的時候', '自己提出來的一個', '']"
801,然後有各種隔離措施標準作業的流程這是四項來,把有各種格力措施調的做多曾考之四小好特來,0.380952380952381,0.714285714285714,"['有各種', '措施', '的', '四', '來', '']"
802,我想請問一下十六個榮家目前根據這四項標準裡面,將企為一下十六個容價目前跟據這四項標準裡面,0.681818181818182,0.318181818181818,"['一下十六個', '目前', '據這四項標準裡面', '']"
803,獨立的空間獨立的衛浴設備而且都有呼叫鈴,主立的工間獨立的決會射的解對物教裡,0.31578947368421,0.68421052631579,"['立的', '間獨立的', '']"
804,這個衛生防護隔離空間設置的一個,法這本法快程保護跟更軍設置的一個,0.466666666666667,0.666666666666667,"['這', '護', '設置的一個', '']"
805,現在基本上是一人一間,的最具的措是一了意見,0.2,0.8,"['是一', '']"
806,那麼好這個地方我想請教一下,那跑這個地刀我要請問一下好,0.615384615384615,0.461538461538462,"['那', '這個地', '我', '請', '一下', '']"
807,所以我想這個地方剛才呢有所疏漏,結我想間的定當前的有所說,0.266666666666667,0.733333333333333,"['我想', '有所', '']"
808,居家隔離的人數現在是三位嗎,聚家格力的了就下是三位飽,0.384615384615385,0.615384615384615,"['家', '的', '是三位', '']"
809,所以你看到現在有主要有四個標準,這你大下有就要次的標準,0.333333333333333,0.666666666666667,"['你', '有', '要', '標準', '']"
810,還是有部分不符合現在的狀況是甚麼,還是有都非不符好現的狀況之程,0.5625,0.4375,"['還是有', '不符', '現', '的狀況', '']"
811,有討論到現在目前榮家的,有團到現在不前農家的,0.636363636363636,0.363636363636364,"['有', '到現在', '前', '家的', '']"
812,防疫的這個隔離空間的坪,防意的這個格力的空間的這個品,0.636363636363636,0.636363636363636,"['防', '的這個', '空間的', '']"
813,然後呢隔離空間使用對象要明確,然後的隔理空進時對下要明確,0.571428571428571,0.428571428571429,"['然後', '隔', '空', '對', '要明確', '']"
814,是獨立的有獨立的衛浴,是獨立的有獨立的位魚,0.8,0.2,"['是獨立的有獨立的', '']"
815,的這個標準設置的標準是甚麼,的這個標準討設置的標的之程,0.692307692307692,0.384615384615385,"['的這個標準', '設置的標', '']"
816,好那這個答案我很滿意,好和這個答我很滿意,0.8,0.2,"['好', '這個答', '我很滿意', '']"
817,那針對這個肺炎這個,那針對這個達自嚴這對,0.666666666666667,0.444444444444444,"['那針對這個', '這', '']"
818,在榮家現在有十六個榮家,在容家息的十六龍家,0.454545454545455,0.545454545454545,"['在', '家', '十六', '家', '']"
819,現在的狀況是完全符合,現在的狀動自完政府了,0.5,0.5,"['現在的狀', '完', '']"
820,然後沒有用中央空調,人會沒用這樣空調,0.444444444444444,0.555555555555556,"['沒', '用', '空調', '']"
821,一些基本的標準,一些的基本的標準,1,0.142857142857143,"['一些', '基本的標準', '']"
822,認為榮家一定要,列百號龍家一定要,0.571428571428571,0.571428571428571,"['家一定要', '']"
823,然後隔離空間要符合控制的規定,好跟更加和和控制的規定,0.357142857142857,0.642857142857143,"['控制的規定', '']"
824,這個有關於,這個有關於,1,0,"['這個有關於', '']"
825,然後不是用中央空調,不是用這樣空調,0.555555555555556,0.444444444444444,"['不是用', '空調', '']"
826,請退輔會能夠注意到,請這部會能夠注意到,0.777777777777778,0.222222222222222,"['請', '會能夠注意到', '']"
827,前面的討論當中喔,前面的討論當中喔,1,0,"['前面的討論當中喔', '']"
828,要設有隔離空間,要是有隔離空間,0.857142857142857,0.142857142857143,"['要', '有隔離空間', '']"
829,是完全符合呢,是完掘符合的,0.666666666666667,0.333333333333333,"['是完', '符合', '']"
830,那剛才在這個,好那剛才在這個,1,0.166666666666667,"['那剛才在這個', '']"
831,現目前是這樣子,且目前是這樣,0.714285714285714,0.285714285714286,"['目前是這樣', '']"
832,所以現在能夠達到完全的符合這是好事那但是我們要做超前部署的準備,是現在門夠把達到完全的國這是好是好的對手沒要做超檢部識麼準備,0.580645161290323,0.483870967741936,"['現在', '夠', '達到完全的', '這是好', '是', '要做超', '部', '準備', '']"
833,我想請問副主委,所要絕副組目前針對這個親含的融劵農民子女的,0.142857142857143,3,"['副', '']"
834,目前的菁英圓夢的這個補助計畫我剛剛看到非常好,目前的金英準夢的這個不錯計化剛看到非較好,0.636363636363636,0.363636363636364,"['目前的', '英', '夢的這個', '計', '剛看到非', '好', '']"
835,本席也這個在國外念碩士念博士知道很辛苦,本些既有在觀點說十面博是知道喔這個辛苦,0.368421052631579,0.736842105263158,"['本', '在', '博', '知道', '辛苦', '']"
836,博士一年還是只給五十萬那更是遠遠不夠,格是一點還排次只給五十完的各是也也不夠,0.444444444444444,0.555555555555556,"['是', '只給五十', '是', '不夠', '']"
837,這個退輔會這邊能夠考慮針對博士的時候是不是增加到一百萬,這個最後界段的考慮針對博式設施被增加的一百萬,0.444444444444444,0.555555555555556,"['這個', '考慮針對博', '增加', '一百萬', '']"
838,清寒的榮眷榮弟子弟都給她補助是應該的,青感的容借容地子弟二的表補助行應改了,0.333333333333333,0.666666666666667,"['的', '子弟', '補助', '應', '']"
839,其實這個好的事情我們不怕增加預算,其實這個好的是情了不怕增加預算跑,0.8125,0.25,"['其實這個好的', '情', '不怕增加預算', '']"
840,他的這個隔離空間的使用狀況要特別的注意,他的這個個月空間的這個使用繳況要特別的注意,0.842105263157895,0.263157894736842,"['他的這個', '空間的', '使用', '況要特別的注意', '']"
841,然後呢這個目前雖然居家隔離三人,然後的這個目前現巨價格離賽人喔,0.533333333333333,0.533333333333333,"['然後', '這個目前', '離', '人', '']"
842,因為現在這個社區感染會多嚴重我們不曉得,因現在這個設計該會有多嚴重不小的,0.526315789473684,0.526315789473684,"['因', '現在這個', '會', '多嚴重', '不', '']"
843,掌握到這樣的一個標準超前部署,掌握大家的標準跑的超前報數,0.5,0.642857142857143,"['掌握', '的', '標準', '超前', '']"
844,他們的碩士跟博士各是補助多少錢,他們的設施個博士各是不做法請,0.466666666666667,0.533333333333333,"['他們的', '博士各是', '']"
845,碩士博士是一次性五十萬,是是是失去五十來,0.272727272727273,0.727272727272727,"['是', '五十', '']"
846,但是隨著疫情的擴大他人數有可能增加,在隨的一起的擴大他留去有可能增講,0.529411764705882,0.470588235294118,"['隨', '的擴大他', '有可能增', '']"
847,那如果碩士領到我念博士班可不可以領可以,所要種設試底到穩定不是板科隊的退以,0.157894736842105,0.894736842105263,"['到', '不', '以', '']"
848,那這個基金上面的增加我希望喔,這個基金上面的增教希望,0.714285714285714,0.285714285714286,"['這個基金上面的增', '希望', '']"
849,所以呢在碩士的部分一年五十萬,所的在設施的部分一點五十萬,0.642857142857143,0.357142857142857,"['所', '在', '的部分一', '五十萬', '']"
850,但是這個,的是這個,0.75,0.25,"['是這個', '']"
851,那你如果在碩士只能領一次,女輸這現事成儀式,0,1,['']
852,這個碩士一般都是念幾年,這個涉施一般都審電幾年,0.636363636363636,0.363636363636364,"['這個', '一般都', '幾年', '']"
853,高中大學一次性四十萬,當重大去一事去是死萬,0.3,0.7,"['大', '一', '萬', '']"
854,我想跟主委講這個計劃很好,我想跟組位講這個計劃很好,0.833333333333333,0.166666666666667,"['我想跟', '講這個計劃很好', '']"
855,最後我在請問一個問題喔,好的最後的在請問個問題喔,0.818181818181818,0.363636363636364,"['最後', '在請問', '個問題喔', '']"
856,甚至呢也有可能會有人確診,甚至的有可能會有確整,0.666666666666667,0.333333333333333,"['甚至', '有可能會有', '確', '']"
857,其實都已經不夠用了,只是對就不夠用,0.333333333333333,0.666666666666667,"['不夠用', '']"
858,菁英補助計畫,今日補助計劃,0.5,0.5,"['補助計', '']"
859,我希望這個地方,所希要芝的地方忙,0.428571428571429,0.714285714285714,"['希', '地方', '']"
860,那我現在請問一下,老家其問一下喔,0.375,0.75,"['問一下', '']"
861,一旦確診的話呢,的確診的話了,0.571428571428571,0.428571428571429,"['確診的話', '']"
862,錢呢很需要,前的持要,0.2,0.8,"['要', '']"
863,一次性五十萬,一次十,0.5,0.5,"['一次', '十', '']"
864,多給他一些補助喔其實沒有差到多少錢希望退輔會能夠給他這個增加喔,多給來些補助好其十沒的差老多少錢喔希對我能夠給了子個陣加,0.548387096774194,0.483870967741936,"['多給', '些補助', '其', '沒', '差', '多少錢', '希', '能夠給', '個', '加', '']"
865,好第二個我看到就是說在獎學金的計畫有數千名,好掉了我看到就是說在講決金的計劃有數簽名,0.666666666666667,0.333333333333333,"['好', '我看到就是說在', '金的計', '有數', '名', '']"
866,運輸業那這個我請那個處長,應技屬業好歡了這個國起自前那個住長了,0.5,1,"['業', '這個', '那個', '長', '']"
867,跟委員報告因為每個月我要主持一次工作會報,是度把人我每個地我主持次的工車規寶,0.35,0.7,"['每個', '我', '主持', '次', '工', '']"
868,這個一次或兩次來領取喔我覺得這個東西是有必要,這個一次後兩次來領取好我就會這個能一些必要,0.636363636363636,0.363636363636364,"['這個一次', '兩次來領取', '我', '這個', '必要', '']"
869,然後先出去知道他以後還可以再想辦法,拿先出制知道台以後還可在想賣吧,0.529411764705882,0.470588235294118,"['先出', '知道', '以後還可', '想', '']"
870,是剛剛委員講兩個問題一個是博士的部分能不能提高費用,是文當展的屋裏細可是的式的不能幾的工,0.16,0.8,"['是', '的', '不能', '']"
871,然後有這個菁英的圓夢計畫出去念碩博士的很好,然有這個金的原夢計劃球具隊車公式的很好,0.476190476190476,0.523809523809524,"['然', '有這個', '的', '夢計', '的很好', '']"
872,今天清寒的榮眷子女能夠唸到博士在國外尤其是,今天金牌的融俊子裏的更定到博士在國來尤其是,0.571428571428571,0.428571428571429,"['今天', '的', '子', '到博士在國', '尤其是', '']"
873,那也平常也可能之前沒有拿這個在國內的獎學金的喔,在給家也可能之前沒拿這個在工內講學緊量,0.521739130434783,0.478260869565217,"['也可能之前沒', '拿這個在', '內', '學', '']"
874,還沒有出去念碩士還沒有出去念博士,還沒有租句電碩使還沒有這句點博士,0.5625,0.4375,"['還沒有', '碩', '還沒有', '博士', '']"
875,圓一個夢想有沒有這種小額補助的一個計畫,法院格夢想因沒有這種小不做的一個計劃,0.578947368421053,0.421052631578947,"['夢想', '沒有這種小', '的一個計', '']"
876,可是呢他呢可以先出去看一看,可是的他的可以學這些看一看,0.615384615384615,0.384615384615385,"['可是', '他', '可以', '看一看', '']"
877,在跟他們討論那我們整體作為,這個到們討論了宋整濟的治我喔,0.307692307692308,0.846153846153846,"['們討論', '整', '']"
878,我們在我們討論完以後再跟你報告,而不在臺論網有再點報,0.266666666666667,0.733333333333333,"['在', '論', '再', '報', '']"
879,五百大的這個好學校都已經不簡單了,法五百大的這個好學校都就不簡單了,0.875,0.1875,"['五百大的這個好學校都', '不簡單了', '']"
880,清寒的這個子女,今晚的這子女好,0.571428571428571,0.571428571428571,"['的這', '子女', '']"
881,每年大概將近有六千名的這個獎學金的計畫,偉列到將接六千名的這個獎一個小,0.421052631578947,0.578947368421053,"['將', '六千名的這個獎', '']"
882,機票的補助也好或者說幾萬塊的補助,記大的不作好後者是幾外快不助,0.3125,0.6875,"['的', '好', '者', '幾', '助', '']"
883,他們沒有到優秀到出去念碩博士的,他個沒有到有秀到自句電所博士的,0.6,0.4,"['他', '沒有到', '秀到', '博士的', '']"
884,我們這個公共事業只要是指瓦斯跟,本治同事是時廣式跟,0.2,0.8,"['事', '是', '跟', '']"
885,有沒有能夠提供給它們也出國的,我沒有能夠提高給方比出國站,0.571428571428571,0.428571428571429,"['沒有能夠提', '給', '出國', '']"
886,提供給他們出國遊學的一種補助,提供兩出過永學的種不助,0.5,0.5,"['提供', '出', '學的', '種', '助', '']"
887,我們研究完以後我們也會跟委員報告,我營究管理我明的各尾巴,0.1875,0.8125,"['我', '究', '我', '']"
888,但是這中間好像少了一層,但是最終介像小力程,0.272727272727273,0.727272727272727,"['但是', '像', '']"
889,或者說他還可以分成,或者說往還還澱粉稱,0.444444444444444,0.555555555555556,"['或者說', '還', '']"
890,超過六千名,才購都遭交有解解方好,0,2,['']
891,萬一如果社區感染那,管利有事及感短鬧,0.111111111111111,0.888888888888889,"['感', '']"
892,你們也有規定是要前,我們有規規定下前,0.555555555555556,0.555555555555556,"['們', '有規', '定', '前', '']"
893,剛剛你提到那個很謝謝你喔,三女提到那等謝協標,0.333333333333333,0.666666666666667,"['提到那', '謝', '']"
894,第二個是這個遊學,第個是就優誰呢,0.375,0.625,"['第', '個是', '']"
895,小額的補助,小兒的不助,0.6,0.4,"['小', '的', '助', '']"
896,也就是他連續死亡到現在已經個了,你是他連續所亡大現今片末個,0.466666666666667,0.533333333333333,"['是他連續', '亡', '現', '個', '']"
897,謝謝謝謝好希望看到有正面的答案謝謝,謝謝謝謝謝好像占到正面的打擊,0.529411764705882,0.529411764705882,"['謝謝謝謝好', '到', '正面的', '']"
898,原來平常的做法遇到這個疫情來,原短平常的做法律到這個一起來,0.714285714285714,0.285714285714286,"['原', '平常的做法', '到這個', '來', '']"
899,武漢肺炎這麼嚴重喔我們有沒有什麼應變的措施,費做的嚴重我沒的所應面確試,0.238095238095238,0.761904761904762,"['嚴重', '我', '沒', '的', '']"
900,美國現在最新的六個死亡病例,所國家最新的六個死亡平例,0.692307692307692,0.307692307692308,"['國', '最新的六個死亡', '例', '']"
901,或者是長期慢性疾病,者是長期慢性疾病,0.888888888888889,0.111111111111111,"['者是長期慢性疾病', '']"
902,青健康醫療中心裡面的營養師,長期接的必要收席的對的一養四喔,0.153846153846154,1,"['的', '養', '']"
903,死亡或者重症的病歷,四維合子陣陣的病例,0.222222222222222,0.777777777777778,"['的病', '']"
904,都沒有分艙共同活動,怎們個分潮備等則等,0.111111111111111,0.888888888888889,"['分', '']"
905,那還有跟特殊比方說,還有跟特殊表說,0.666666666666667,0.333333333333333,"['還有跟特殊', '說', '']"
906,長青健康醫療中心,長清健康一療中心,0.75,0.25,"['長', '健康', '療中心', '']"
907,都來自於華盛頓州,都來自於滑盛度罪,0.625,0.375,"['都來自於', '盛', '']"
908,武漢肺炎導致,完費嚴導致,0.333333333333333,0.666666666666667,"['導致', '']"
909,這個西雅圖附近的這一個,這個顯讀復近的這一個,0.636363636363636,0.363636363636364,"['這個', '近的這一個', '']"
910,一級疫區接觸的歷史,直一取借助的歷史,0.444444444444444,0.666666666666667,"['一', '的歷史', '']"
911,那我們榮家第一個是,那如有加低的是,0.222222222222222,0.777777777777778,"['那', '是', '']"
912,是謝謝委員,配為,0,1,['']
913,也就是我們榮家這種的機構,就是我們農假這種麼的機構,0.75,0.333333333333333,"['就是我們', '這種', '的機構', '']"
914,不管是中國和日本,完是中國和資本,0.625,0.375,"['是中國和', '本', '']"
915,針對這一次的,針對自己次的,0.666666666666667,0.333333333333333,"['針對', '次的', '']"
916,我先問一個問題喔因為,的相意動體對,0,1,['']
917,因為我們我們也有,根門營業,0,1,['']
918,我先請教一下就我們,我現起這的這我們,0.333333333333333,0.666666666666667,"['我', '我們', '']"
919,那他們平常有這樣活動,要看避的角色等,0,1,['']
920,最近我們在,最近而能在,0.6,0.4,"['最近', '在', '']"
921,美國華盛頓州長,沒國發生度松,0.142857142857143,0.857142857142857,"['國', '']"
922,本席在這邊給你一個數據,先的給一個數據,0.454545454545455,0.545454545454545,"['給', '一個數據', '']"
923,完全沒辦法,完全沒蛋排,0.6,0.4,"['完全沒', '']"
924,他裡面有些,他裡沒有限,0.6,0.4,"['他裡', '有', '']"
925,好剛好是我們台僑,說們開橋,0.125,0.875,"['們', '']"
926,一下就散開來了,一下個曬開來了,0.714285714285714,0.285714285714286,"['一下', '開來了', '']"
927,他有幾個特色,他決特色,0.5,0.5,"['他', '特色', '']"
928,就已經先停止暫時停止大型的一個集會活動,就一些在停止再職停止大型的一個及會活動,0.68421052631579,0.31578947368421,"['就', '停止', '停止大型的一個', '會活動', '']"
929,你們那裡有沒有健保卡的讀卡機跟雲端連線,等的有沒有健保卡的多卡機跟平帶明線,0.578947368421053,0.421052631578947,"['有沒有健保卡的', '卡機跟', '線', '']"
930,那根據我從那個基層診所協會那邊聽到的,那根就成的個機算增所協會的聽道的,0.388888888888889,0.555555555555556,"['那根', '個', '所協會', '的', '']"
931,之前在門口就會量體溫,日前在門口就會仍提問,0.6,0.4,"['前在門口就會', '']"
932,有沒有到過那些,月動隊的到杜決,0.142857142857143,1,"['到', '']"
933,幾乎在報告自己的旅遊史,機會在報屆比較時候,0.181818181818182,0.818181818181818,"['在報', '']"
934,按照一般的標準到四到六個人一間,那的一半的標準到適到六的一間,0.6,0.4,"['一', '的標準到', '到六', '一間', '']"
935,訪客一進來,至自組從各業回一制能,0.2,1.8,"['一', '']"
936,這個管制要嚴格一點要不然榮家這些長輩,那管作嚴格以給的半農家最講備,0.222222222222222,0.777777777777778,"['管', '嚴格', '家', '']"
937,甚至於旅遊史也不是唯一的指標了,受據旅由此也不是個一個指標了,0.533333333333333,0.466666666666667,"['旅', '也不是', '一', '指標了', '']"
938,完全講實話的幾乎是零,完全講示化的機乎是地點,0.6,0.5,"['完全講', '的', '乎是', '']"
939,安養的話是獨立的寢室,來有的話是獨立的情示,0.6,0.4,"['的話是獨立的', '']"
940,有我們每個人家都有一個保健組,所同能內動標都有一個保薦組,0.428571428571429,0.571428571428571,"['都有一個保', '組', '']"
941,保全如果在做這樣的管制的時候,把全部在浙江的本自身,0.214285714285714,0.785714285714286,"['全', '在', '的', '']"
942,好接下來我們台南的榮,接下文傳冷的門,0.3,0.7,"['接下', '的', '']"
943,原來編的預算是多少,我原本並得預算是多少,0.666666666666667,0.444444444444444,"['原', '預算是多少', '']"
944,就是說現在量體溫以經,就是說吃的兩提供已經,0.4,0.6,"['就是說', '經', '']"
945,榮民醫院對面這塊地,人民積人對面指會地喔,0.444444444444444,0.666666666666667,"['民', '對面', '地', '']"
946,對陸配我們更更有,對路碑我們更各有,0.625,0.375,"['對', '我們更', '有', '']"
947,沒辦法當作唯一的指標了,回把當作為一個指標了,0.545454545454545,0.454545454545455,"['當作', '一', '指標了', '']"
948,但我們榮家這個,本我們農將不的,0.285714285714286,0.714285714285714,"['我們', '']"
949,你們把這個整合要遷移到,那你把的整合要遷移到,0.727272727272727,0.363636363636364,"['你', '把', '整合要遷移到', '']"
950,所以你們在門口的,生銀在門跑的,0.375,0.625,"['在門', '的', '']"
951,是不是有沒有辦法,是不是有不,0.5,0.5,"['是不是有', '']"
952,來看他的卡會怎麼樣,來看他的查核這麼,0.555555555555556,0.444444444444444,"['來看他的', '麼', '']"
953,疫區然後再,地區回會對,0.2,0.8,"['區', '']"
954,但我們總是要做一個調查,動走要做的調查,0.363636363636364,0.636363636363636,"['要做', '調查', '']"
955,個別的寢室,他個別的情示,0.6,0.6,"['個別的', '']"
956,然後去問他,然後就問他,0.8,0.2,"['然後', '問他', '']"
957,更加強的管制,但加強的管制,0.833333333333333,0.166666666666667,"['加強的管制', '']"
958,這個網寮的,這個廣標的,0.6,0.4,"['這個', '的', '']"
959,原來在大學路,覺得大學路,0.5,0.5,"['大學路', '']"
960,是國發會在昨天下班的時候他的文回來了,整國隊在昨天下班的時候他的文回來了,0.833333333333333,0.166666666666667,"['國', '在昨天下班的時候他的文回來了', '']"
961,會增加這麼多因為一般這樣的預算增加百分之四十,增加這麼多丟一般價的預算增加兒子四十,0.636363636363636,0.363636363636364,"['增加這麼多', '一般', '的預算增加', '四十', '']"
962,那我們現在他說我們現在把它改成四十個,那文線代發作我們現的把感到刺十個,0.388888888888889,0.611111111111111,"['那', '我們現', '把', '十個', '']"
963,一個單元兩個獨立的寢室共用一,的一個單員兩個獨立的情示共用衣,0.714285714285714,0.357142857142857,"['一個單', '兩個獨立的', '共用', '']"
964,不一樣他建議還是回歸之前的計畫就是,樣額就一還子回歸之前的計法就是,0.588235294117647,0.411764705882353,"['樣', '還', '回歸之前的計', '就是', '']"
965,想把價錢壓下來但是你改廁所這個省不了多少錢喔,想把炸學要在的特這地改測所這個十收要到小,0.272727272727273,0.727272727272727,"['想把', '改', '所這個', '']"
966,你增加的幅度幾乎高達百分之四十,為增加的幅度期高爸百分之四十,0.733333333333333,0.266666666666667,"['增加的幅度', '高', '百分之四十', '']"
967,那他有幾個意見第一個就是原本我們,那他有幾個意見低一的就是原本我們,0.875,0.125,"['那他有幾個意見', '一', '就是原本我們', '']"
968,他覺得跟我們之前最早的報的計畫是,那覺得更的支前這種的代的計報是,0.375,0.5625,"['覺得', '的', '的計', '是', '']"
969,有沒有同意給你們追加因為你追加的額度從,我們同一點最佳又以最佳額度從,0.210526315789474,0.789473684210526,"['們', '額度從', '']"
970,你們送到國發會那邊他的結論,你送被規發會的邊他的結論,0.692307692307692,0.307692307692308,"['你', '送', '發會', '邊他的結論', '']"
971,十二億到十七億,十二億代十七億喔,0.857142857142857,0.285714285714286,"['十二億', '十七億', '']"
972,現在他的意見就是說那,甚在的他的意見就是所的,0.7,0.4,"['在', '他的意見就是', '']"
973,報的計劃是,都帶的生計報是,0.6,0.8,"['的', '計', '是', '']"
974,分兩期一個就是,分兩起謠地個就是,0.714285714285714,0.428571428571429,"['分兩', '個就是', '']"
975,那個前瞻工程區計畫,那個前面不糟主機計畫喔,0.555555555555556,0.666666666666667,"['那個前', '計畫', '']"
976,台商回流第三個就是砂石,臺上委規就地小就小時,0.090909090909091,0.909090909090909,"['就', '']"
977,那現在要調整到億嗎,和是個要腳子的七億碼,0.222222222222222,0.888888888888889,"['要', '億', '']"
978,很多的工程第二個就是,很多的等成第就,0.5,0.5,"['很多的', '第', '就', '']"
979,在這個修正,在這個修訂,0.8,0.2,"['在這個修', '']"
980,竟現在我們的長照規定,只是對我們的籌隊規定,0.5,0.5,"['我們的', '規定', '']"
981,很罕見真正原因是什麼,還款見針對給子什麼,0.3,0.7,"['見', '什麼', '']"
982,並沒有規定一定要一人一間,並面規定一定要一的一見,0.666666666666667,0.333333333333333,"['並', '規定一定要一', '一', '']"
983,你們原來編的預算是多少錢,個了病的預色道歉,0.166666666666667,0.833333333333333,"['的預', '']"
984,後來你們又重新修正,這了你們有重新收整,0.444444444444444,0.555555555555556,"['你們', '重新', '']"
985,原本之前的,原本智前的,0.8,0.2,"['原本', '前的', '']"
986,就到十五億,就入告訴品,0.2,0.8,"['就', '']"
987,編到十五億左右嗎,邊被十五一左右滿,0.5,0.5,"['十五', '左右', '']"
988,第一次修正計畫以後,第次修對接拜有,0.333333333333333,0.666666666666667,"['第', '次修', '']"
989,那國發會的意見是什麼,國發會了解手,0.3,0.7,"['國發會', '']"
990,套房一人一間,太保業一界,0.166666666666667,0.833333333333333,"['一', '']"
991,本來應該十一二億吧,隨的十二一了,0.222222222222222,0.777777777777778,"['十', '二', '']"
992,投資一兆兩千億全部吸過去,投資一造兩氣全部細格去,0.583333333333333,0.416666666666667,"['投資一', '兩', '全部', '去', '']"
993,板模工營造工全部被台積電,國營造完全部的開積點,0.416666666666667,0.583333333333333,"['營造', '全部', '積', '']"
994,不是你們的問題但是一直慢下來,你是怎麼的問題但子弟子賣站,0.357142857142857,0.642857142857143,"['你', '的問題但', '']"
